filename,mean_intensity,std_intensity,area_ratio,edge_density,glcm_contrast,glcm_homogeneity,brightness_asymmetry,edge_density_asymmetry,lbp_entropy_asymmetry,label
unknown,0.6265069842338562,0.1939738392829895,0.257354736328125,0.3354678050515831,259.63734681372546,0.7531517898129004,0.015191972255706787,0.010067039086324114,0.11950245470404552,0
unknown,0.5696587562561035,0.16330623626708984,0.100494384765625,0.35347707257819616,127.90508578431371,0.903719304233544,0.002647578716278076,0.022980433940333167,0.39754532238062884,0
unknown,0.6256279349327087,0.18060743808746338,0.239837646484375,0.35354370785087164,258.93964460784315,0.7690384415204665,0.013061106204986572,0.014198271415759411,0.09730834786698528,0
unknown,0.5997031331062317,0.18409202992916107,0.1404876708984375,0.3594004561746497,207.93109681372553,0.8632539605927444,0.054309308528900146,0.008817714511664687,0.5590213046654929,0
unknown,0.6289447546005249,0.17376774549484253,0.19232177734375,0.33425896540780703,254.93780637254912,0.8169741203887547,0.013898491859436035,0.03001525553012968,0.4282494785066707,0
unknown,0.5538185238838196,0.19223935902118683,0.2149810791015625,0.3713535382213074,184.7977328431373,0.7912524226752784,0.021182715892791748,0.0019514228451043003,0.10491308846051084,0
unknown,0.6205529570579529,0.16961398720741272,0.12060546875,0.35096153846153844,180.77873774509808,0.8835439055810308,0.0204850435256958,0.0167822847323974,0.5233339718773552,0
unknown,0.6171143651008606,0.1777249276638031,0.2444915771484375,0.3473132372214941,247.84699754901968,0.7650586982893794,0.0047560930252075195,0.014816737407002067,0.23704240848308444,0
unknown,0.5311588644981384,0.20126423239707947,0.257598876953125,0.36103542234332425,219.5496629901961,0.750241438109734,0.009551525115966797,0.009729794763980615,0.18149583875942144,0
unknown,0.621644914150238,0.1826942265033722,0.226715087890625,0.3571813164625118,283.82034313725495,0.7806537257214855,0.01563894748687744,0.0023238299355157754,0.3025805086110752,0
unknown,0.5939701795578003,0.18791423738002777,0.24993896484375,0.32594627594627595,195.32022058823534,0.7634321178949075,0.01030796766281128,0.00044694174641590756,0.25213167346888565,0
unknown,0.5929296612739563,0.19836683571338654,0.2831573486328125,0.3309263350757127,250.16344975490196,0.7300905474497824,0.013904273509979248,0.0033693256342516853,0.22853738644806443,0
unknown,0.5996299982070923,0.1773187816143036,0.241790771484375,0.32689637763473434,233.05168504901965,0.7689082009597006,0.004723250865936279,0.003671627661902155,0.30809096503146294,0
unknown,0.638409435749054,0.1687760204076767,0.16046142578125,0.35450741726892354,209.1033700980392,0.8461627642966686,0.015689432621002197,0.016524992179678177,0.27630361183627894,0
unknown,0.6200551986694336,0.17046023905277252,0.19598388671875,0.33681096231703517,222.7586703431373,0.8136288159985733,0.015493154525756836,0.021297470738936064,0.3038326740556644,0
unknown,0.5966408848762512,0.1813962310552597,0.137237548828125,0.3466755614854347,183.72438725490198,0.8673397528239497,0.012374520301818848,0.03178317842134676,0.3526880159099278,0
unknown,0.633811354637146,0.17719225585460663,0.182373046875,0.34487951807228917,211.48501838235296,0.8251673398308573,0.017781555652618408,0.006409672134849609,0.2676331953236041,0
unknown,0.6140003204345703,0.15318307280540466,0.067047119140625,0.36253982703686843,119.17414215686277,0.935328050788035,0.060438692569732666,0.1109270962926101,0.42780195893048567,0
unknown,0.6516224145889282,0.18156176805496216,0.2439117431640625,0.339568345323741,281.3665441176472,0.7666547917714384,0.010287702083587646,0.0040486707261802035,0.23807858074150956,0
unknown,0.630358099937439,0.17406700551509857,0.2913360595703125,0.3367202639710889,267.54868259803925,0.722047278950202,0.01676422357559204,0.01865948974963505,0.2643879062374299,0
unknown,0.590946614742279,0.17317534983158112,0.1631622314453125,0.3359206957822875,186.81844362745105,0.8432636209673428,0.007903635501861572,0.007899041692769615,0.056711075414434875,0
unknown,0.6327983736991882,0.1903185099363327,0.1329498291015625,0.35636405371284285,215.16406250000003,0.8718564098717844,0.05906802415847778,0.014666661767942457,0.2933634763108454,0
unknown,0.596248209476471,0.18312561511993408,0.1378173828125,0.33193091231178035,160.09249387254906,0.8686743256342806,0.01376962661743164,0.014701207226846313,0.43573144110609363,0
unknown,0.509448230266571,0.17992472648620605,0.185211181640625,0.35154061624649857,161.76418504901966,0.8223551816888457,0.00265657901763916,0.009116665904314147,0.428772165980692,0
unknown,0.5710718035697937,0.16564150154590607,0.109527587890625,0.3581777653942602,140.17025122549018,0.8940625963883891,0.03921186923980713,0.008350771138494917,0.23062205943755587,0
unknown,0.6099688410758972,0.1736619919538498,0.223907470703125,0.3532779065012948,234.62009803921575,0.7861857712073542,0.014319002628326416,0.006895393919523485,0.14356652928944447,0
unknown,0.5511874556541443,0.16849763691425323,0.13525390625,0.32998646209386284,120.17371323529413,0.872323159345121,0.05172693729400635,0.0020427513470265835,0.3078272218567454,0
unknown,0.6104163527488708,0.1701163947582245,0.19024658203125,0.34392043631697145,201.3300245098039,0.8186920500215447,0.0068915486335754395,0.00659034457034019,0.1569523586499625,0
unknown,0.5852565169334412,0.17937634885311127,0.08441162109375,0.37093275488069416,131.43109681372553,0.9171447789954041,0.06970787048339844,0.056102730781787125,0.46558068923451157,0
unknown,0.5710177421569824,0.19029714167118073,0.176513671875,0.3435338865836791,168.60863970588238,0.8303238642341065,0.01333397626876831,0.01805544292753891,0.5198934453960482,0
unknown,0.5979238748550415,0.15737387537956238,0.183135986328125,0.3473587735377437,184.37607230392163,0.8264635620813128,0.0031147003173828125,0.019091593015651,0.32290458847194714,0
unknown,0.5775309205055237,0.19254525005817413,0.2087554931640625,0.3526058036693224,208.97607230392163,0.798367225589621,0.0029963254928588867,0.0032155829472225173,0.10202423156622831,0
unknown,0.6572856903076172,0.12278841435909271,0.070465087890625,0.3531831961888263,132.64503676470594,0.9338713491830298,0.016393184661865234,0.025500782828178525,0.2990704531999211,0
unknown,0.6041253805160522,0.16800753772258759,0.131561279296875,0.333797262816052,167.27104779411772,0.8747490554605057,0.01835578680038452,0.0020801217912505554,0.2728077284129831,0
unknown,0.6071212291717529,0.17085197567939758,0.1521759033203125,0.36428356562719344,193.44653799019608,0.8533544681358538,0.014759242534637451,0.005779391729194672,0.2473969536381032,0
unknown,0.5987077951431274,0.19618427753448486,0.1667938232421875,0.36227243619065047,233.9515625000001,0.8381728954479191,0.03500652313232422,0.00869230024717832,0.30867120094840084,0
unknown,0.5712193250656128,0.16883473098278046,0.144683837890625,0.35066441678970683,143.2930759803922,0.8624642996524493,0.0177689790725708,0.012110843744908673,0.29148232643855176,0
unknown,0.6297286748886108,0.1755102276802063,0.177703857421875,0.37291773999656536,272.93939950980393,0.8264884677400249,0.006619453430175781,0.006069319655770844,0.08329008239802704,0
unknown,0.5447360277175903,0.18922492861747742,0.31256103515625,0.376879515719586,265.87938112745104,0.6944370748161742,0.0014303326606750488,0.012839804158255252,0.17069665164284964,0
unknown,0.5805783271789551,0.17705094814300537,0.15972900390625,0.357661444401987,195.9014093137256,0.846701703873062,0.0020166635513305664,0.00914317053758612,0.30306774835301387,0
unknown,0.7067816257476807,0.17566189169883728,0.149658203125,0.3418637846655791,306.0967218137255,0.8580208643702368,0.00710982084274292,0.018619580221805432,0.1432139708745933,0
unknown,0.585411787033081,0.1792789101600647,0.1812591552734375,0.33698122737604175,218.31253063725498,0.8264196905163704,0.01585233211517334,0.0013743592972855767,0.2488344294583954,0
unknown,0.5345237255096436,0.19048427045345306,0.086761474609375,0.37935279634189234,125.87040441176472,0.9145253605708554,0.040776580572128296,0.04883273047218695,0.5665224303880552,0
unknown,0.6194628477096558,0.16214942932128906,0.08294677734375,0.3635025754231052,136.7498468137255,0.9198946317836831,0.021182119846343994,0.1242893214806508,0.5845719269079892,0
unknown,0.5955914855003357,0.17179663479328156,0.1555633544921875,0.3540951446787641,221.70297181372547,0.8495487625158884,0.0006963610649108887,0.024261837068763947,0.3969596461271563,0
unknown,0.604337215423584,0.18478992581367493,0.2699432373046875,0.3361596291899836,230.86746323529417,0.7420552870481926,0.01691073179244995,0.0027770591275723677,0.23737858331035955,0
unknown,0.537247359752655,0.1545778065919876,0.07904052734375,0.3474903474903475,86.48520220588235,0.925306293123297,0.03695213794708252,0.06774344892966205,0.4007955656296175,0
unknown,0.5652168393135071,0.17978990077972412,0.13421630859375,0.3597089586175534,150.37389705882356,0.8694212694371956,0.024891912937164307,0.03070654924587507,0.44890754199733696,0
unknown,0.5990245342254639,0.18393507599830627,0.21820068359375,0.3305594405594406,228.6618259803922,0.7914343694653165,0.0025720596313476562,0.017539962452827906,0.3326995855057915,0
unknown,0.5879945755004883,0.16178187727928162,0.12030029296875,0.3650431253170979,170.08431372549023,0.8847281165459556,0.001334547996520996,0.007098062138585104,0.35862384097029953,0
unknown,0.5570778250694275,0.15571105480194092,0.1783447265625,0.348990417522245,165.3240196078432,0.8307566136096448,0.03652381896972656,0.0037816867981913527,0.10200317875211917,0
unknown,0.5988356471061707,0.19905249774456024,0.2103424072265625,0.34936525208560026,201.51982230392161,0.7954810835684568,0.011061906814575195,0.010864373198241406,0.18445473296663562,0
unknown,0.5605173110961914,0.16491833329200745,0.1198577880859375,0.3297262889879058,140.91001838235297,0.8865331576022795,0.007616877555847168,0.009304081260678165,0.37944957805481266,0
unknown,0.5845745801925659,0.18361318111419678,0.230072021484375,0.34361321130123357,223.28930759803927,0.7789796162269651,0.02056598663330078,0.017403387256217706,0.2305057008080842,0
unknown,0.5522212386131287,0.1841874122619629,0.1705474853515625,0.3474098595329695,167.8203737745099,0.8371759922985377,0.015188872814178467,0.015219091836153054,0.44245929994720323,0
unknown,0.6222330927848816,0.14605991542339325,0.060791015625,0.3797690763052209,196.81587009803923,0.9402809723062648,0.037708580493927,0.0288564999397265,0.14393203860796228,0
unknown,0.6093404293060303,0.18142586946487427,0.245025634765625,0.34811309004857394,241.377818627451,0.7660185586758295,0.02245330810546875,0.011280702699076384,0.21163951398723857,0
unknown,0.6493241190910339,0.18462565541267395,0.1855926513671875,0.356244347611609,259.561274509804,0.8214867892231587,0.0025566816329956055,0.0032430505559471468,0.1925168179166067,0
unknown,0.6342365741729736,0.18799978494644165,0.2957000732421875,0.3358274420764745,310.4416666666667,0.719689255221684,0.011816263198852539,0.022626962522564797,0.1765445589974779,0
unknown,0.6281111836433411,0.17813391983509064,0.2388153076171875,0.33569739952718675,261.3829963235295,0.772260438996987,0.004117727279663086,0.012021063540415489,0.2532899503163515,0
unknown,0.6094562411308289,0.18669268488883972,0.26226806640625,0.3310449150570165,210.35422794117648,0.7508242578533143,0.0017316937446594238,0.008096539675430947,0.2563557514586572,0
unknown,0.541300356388092,0.1738087236881256,0.15899658203125,0.36151631477927065,184.8705575980392,0.8462155400205561,0.014693796634674072,0.021680384190393365,0.3638257997160598,0
unknown,0.6014125347137451,0.18118678033351898,0.2547149658203125,0.3603905828790511,236.07432598039227,0.7530877206824047,0.02027183771133423,0.007607256533086748,0.03439418867402877,0
unknown,0.5983644127845764,0.18869873881340027,0.174041748046875,0.3584955286691215,231.00018382352948,0.8314467184974399,0.010627567768096924,0.0026703702723737677,0.10246278711054624,0
unknown,0.5164698958396912,0.17977122962474823,0.1788330078125,0.3456484641638225,141.19093137254904,0.8290940395451372,0.0016735196113586426,0.017462438329386154,0.15143498278375844,0
unknown,0.5564021468162537,0.18621787428855896,0.1404266357421875,0.37140063022927305,175.26850490196085,0.8635619946901631,0.04396188259124756,0.005089492512524052,0.22375059093235528,0
unknown,0.6023550033569336,0.1841200292110443,0.2588958740234375,0.35079860906465493,252.72080269607847,0.7505063768414709,0.014610111713409424,0.002043569101706444,0.1727946335032522,0
unknown,0.621338963508606,0.16839423775672913,0.105255126953125,0.35546535227602205,163.5392463235294,0.8988583013892856,0.053567707538604736,0.02573461593341092,0.3962026929521103,0
unknown,0.6041223406791687,0.1799049973487854,0.2041778564453125,0.3515432329422315,248.31421568627445,0.8029931915832251,0.004759252071380615,0.01834237165153435,0.26546036775000115,0
unknown,0.6390127539634705,0.18153837323188782,0.278717041015625,0.33181867951385086,235.39485294117657,0.7362695178510105,0.04983466863632202,0.0020994658989578197,0.2447695393165955,0
unknown,0.5772376656532288,0.18423676490783691,0.16070556640625,0.3540638055450057,210.58048406862747,0.8434978228709001,0.033215999603271484,0.010169463136553092,0.16902990879241964,0
unknown,0.6832844018936157,0.15731771290302277,0.174163818359375,0.3512353250394253,286.9680147058824,0.8330700830512956,0.0013486742973327637,0.014681538009979456,0.20611652031949945,0
unknown,0.6115215420722961,0.1859624683856964,0.1757049560546875,0.3475466782457664,212.25116421568634,0.8306227729370319,0.013161063194274902,0.007299734454131401,0.39343952559465745,0
unknown,0.5470312237739563,0.19160844385623932,0.114837646484375,0.36287536539994686,176.50863970588236,0.8877901093091387,0.019249022006988525,0.03239269299508368,0.40956580637903595,0
unknown,0.6213985681533813,0.193146213889122,0.308258056640625,0.3443223443223443,362.37365196078446,0.7055247631761593,0.0015647411346435547,0.0022901219803874717,0.24223692530626084,0
unknown,0.5817526578903198,0.17277294397354126,0.2171478271484375,0.3251352680767339,178.7572916666667,0.794346689270859,0.007805526256561279,0.005717843293337521,0.20726238395930463,0
unknown,0.5434490442276001,0.16774263978004456,0.2123870849609375,0.3806307924419858,224.07567401960785,0.7915741722791548,0.004794776439666748,0.00690671862787412,0.1233820859773872,0
unknown,0.6166585087776184,0.18016740679740906,0.26312255859375,0.34852702389236834,264.8482536764706,0.7484186243796431,0.018850624561309814,0.002122964871835553,0.1312243908709383,0
unknown,0.5639845728874207,0.19011811912059784,0.2174224853515625,0.3500596533090041,219.3029411764706,0.7911710097927244,0.008604764938354492,0.01322679446536823,0.26099786387171386,0
unknown,0.6561143398284912,0.1711551696062088,0.1940765380859375,0.360562937337841,310.2162377450981,0.8111182526658023,0.002642214298248291,0.020193625717955577,0.06864741598927637,0
unknown,0.5845127701759338,0.1813260316848755,0.19024658203125,0.3488129611806224,220.35646446078428,0.8168067026153992,0.015263199806213379,0.013565561046414931,0.1656165370203303,0
unknown,0.5420972108840942,0.1718595027923584,0.2044525146484375,0.34875736995298157,191.16078431372551,0.8045357222652458,0.02533358335494995,0.0027348075173511677,0.20372227098420348,0
unknown,0.6636753082275391,0.1515199989080429,0.1636505126953125,0.33268065268065267,199.99856004901966,0.8451246189220132,0.02512890100479126,0.014843450981437745,0.3306086000045225,0
unknown,0.5990114212036133,0.18677712976932526,0.19683837890625,0.32503875968992246,202.91200980392165,0.8125798884928793,0.018975794315338135,0.0001659759696165386,0.0874057937874908,0
unknown,0.6301537156105042,0.17845363914966583,0.11871337890625,0.3475578406169666,216.8769301470589,0.8856270766217333,0.04698711633682251,0.00510433363938273,0.36705489135027236,0
unknown,0.5917941927909851,0.16535644233226776,0.157562255859375,0.3496029440247918,194.21654411764712,0.8491711377303031,0.009433746337890625,0.013762731304625075,0.21388906119730378,0
unknown,0.6112813353538513,0.17448531091213226,0.1251373291015625,0.3582489940251189,251.78330269607858,0.8789655201444528,0.00989311933517456,0.022381373178601782,0.1255751567822645,0
unknown,0.6221628189086914,0.16527751088142395,0.126190185546875,0.3639661426844015,214.15664828431375,0.878554845987459,0.005308270454406738,0.009561362854148103,0.17932393322960194,0
unknown,0.5740103125572205,0.1623448133468628,0.1741180419921875,0.3512400315485058,166.24224877450985,0.8328581769595061,0.01697850227355957,0.004313459036328071,0.35094779060850034,0
unknown,0.5615940093994141,0.16924750804901123,0.16961669921875,0.34904641957538685,190.15530024509806,0.8362047041321314,0.0423506498336792,0.015729233949102195,0.3923335882547653,0
unknown,0.5902784466743469,0.1706104427576065,0.1755523681640625,0.3624511082138201,193.94727328431378,0.8312592917809918,0.017104506492614746,0.013116926449489419,0.1747214823237886,0
unknown,0.6463045477867126,0.1640082448720932,0.165802001953125,0.3225658015829192,184.8211090686275,0.8425922354276165,0.009257614612579346,0.019028498964437923,0.16223672212539453,0
unknown,0.5905956029891968,0.17909173667430878,0.1927032470703125,0.3505424024071581,212.51390931372552,0.8134692422104981,0.0011098384857177734,0.014602011262088932,0.2610550434345117,0
unknown,0.591241717338562,0.17560189962387085,0.2309417724609375,0.3459530888668649,222.25346200980397,0.7789929086914062,0.009207367897033691,0.004954085647447537,0.16614877822368435,0
unknown,0.5613475441932678,0.17508457601070404,0.16680908203125,0.34796926454445665,174.27481617647064,0.8399321358720823,0.02987879514694214,0.0074709073910015356,0.20921647701290913,0
unknown,0.5279867053031921,0.17619766294956207,0.2474365234375,0.3607548100641342,227.25814950980396,0.7596122890327814,0.035677433013916016,0.0007166863058974404,0.25054247221613557,0
unknown,0.595747172832489,0.16887271404266357,0.1972503662109375,0.351667053454011,206.89859068627456,0.8107234992237687,0.022390305995941162,0.000720069712943916,0.11747314813982934,0
unknown,0.5399917364120483,0.19591599702835083,0.31011962890625,0.3590336547923637,235.85949754901966,0.6986975288754826,0.01597195863723755,0.002654995965194362,0.14231765800728424,0
unknown,0.533860445022583,0.15819460153579712,0.084014892578125,0.3410824555030875,102.77420343137258,0.9202494341078657,0.013320088386535645,0.03363197462019535,0.3857307814818016,0
unknown,0.6231675148010254,0.1815030574798584,0.1367340087890625,0.3688204441468586,242.37959558823536,0.8667456228970521,0.028767883777618408,0.020743044927954146,0.3831314403929005,0
unknown,0.5274215340614319,0.19788113236427307,0.310760498046875,0.3619758420897574,249.71087622549024,0.6968700770337254,0.004463315010070801,0.008243993258205295,0.21942069440150103,0
unknown,0.6674225926399231,0.18087132275104523,0.2526702880859375,0.3438613442840751,246.96583946078437,0.7576667557797844,0.0037270188331604004,0.012797759408824438,0.21138947068890568,0
unknown,0.5856963396072388,0.18843482434749603,0.2283782958984375,0.36994721721119794,245.12604166666674,0.7803125103671693,0.02276676893234253,0.011230307820272789,0.13871791916919352,0
unknown,0.5694505572319031,0.16288231313228607,0.2307586669921875,0.3565430139522581,186.47414215686268,0.7780908459077331,0.005389809608459473,0.0004196636229632511,0.2525601333405061,0
unknown,0.5983720421791077,0.1780577152967453,0.1558837890625,0.34827721221613156,212.5419117647059,0.8495670586733209,0.00869905948638916,0.00101272914045214,0.1728060775774276,0
unknown,0.5600321292877197,0.17184330523014069,0.1384124755859375,0.3275272847536104,140.98596813725493,0.8690006104462085,0.05123347043991089,0.02445267927728806,0.504766708841977,0
unknown,0.5732095837593079,0.16437117755413055,0.2281036376953125,0.340691685062546,215.11265318627457,0.782470913076376,0.006580054759979248,0.00223707791715666,0.15090347671758864,0
unknown,0.6043918132781982,0.16844838857650757,0.10333251953125,0.35897814530419375,150.13272058823532,0.9004649600724232,0.006427347660064697,0.013328755902476674,0.2541619055543922,0
unknown,0.5547521114349365,0.17506328225135803,0.176055908203125,0.34910729762523834,171.5204044117648,0.830908826898784,0.011728823184967041,0.01879360585163048,0.3275717599963337,0
unknown,0.5530369281768799,0.1725810021162033,0.1656341552734375,0.33652694610778444,178.0239276960785,0.8423936517134918,0.014221429824829102,0.0047882136279926435,0.33449806465037524,0
unknown,0.5967380404472351,0.18352745473384857,0.2366790771484375,0.3371800657597834,218.56115196078437,0.7749429419143286,0.0004984140396118164,0.0016343465502443033,0.14282990850108324,0
unknown,0.6006985902786255,0.18324638903141022,0.1858673095703125,0.37295788523109763,264.4508884803922,0.8183109681014157,0.011522471904754639,0.012085332233486012,0.0847046327995955,0
unknown,0.6112765669822693,0.1776922047138214,0.2024078369140625,0.35356200527704484,225.59004289215693,0.8056663283606481,0.02392345666885376,0.0027948900809658395,0.23369093210257808,0
unknown,0.6213006377220154,0.17811118066310883,0.182159423828125,0.35081253141229685,219.21369485294122,0.8245418931200144,0.01794368028640747,0.0017677424109372453,0.3587068411928507,0
unknown,0.5638434290885925,0.19423778355121613,0.1803131103515625,0.35000423119235,196.21305147058828,0.8259827982244976,0.0019704699516296387,0.027391413029892953,0.23052984792863862,0
unknown,0.6080220341682434,0.18837575614452362,0.1040496826171875,0.32820061592608885,150.72414215686277,0.899523009521506,0.001785874366760254,0.013836709859745777,0.280743775618665,0
unknown,0.5546392202377319,0.18432483077049255,0.2670135498046875,0.3394479684553403,184.77689950980394,0.7462977549907037,0.014412343502044678,0.007536674130488918,0.2780534155513632,0
unknown,0.6244248151779175,0.1809847205877304,0.1761627197265625,0.3573841489822434,226.80027573529418,0.8289857705276822,0.0011969804763793945,0.01965266773103841,0.24438862615717438,0
unknown,0.651913046836853,0.1702340990304947,0.2122955322265625,0.328038525120391,269.4936580882353,0.7999965002995538,0.003289163112640381,0.013470706347537886,0.2492972492765364,0
unknown,0.5636314749717712,0.17062348127365112,0.1496429443359375,0.3397573162027123,145.39350490196082,0.8579564209651471,0.02578902244567871,0.01243685445698145,0.36866699543542614,0
unknown,0.6473740935325623,0.1813381016254425,0.2352142333984375,0.3358417126175803,242.64653799019604,0.7759563574535715,0.01750648021697998,0.004830428909653628,0.379223881681943,0
unknown,0.5600326061248779,0.19416913390159607,0.1663665771484375,0.36347794185086674,207.21706495098042,0.838013582832642,0.009328961372375488,0.033527257804831845,0.29816150249235174,0
unknown,0.5668146014213562,0.1849350780248642,0.167083740234375,0.35698630136986303,189.08492647058827,0.8383886525317493,0.004791617393493652,0.003838379791968549,0.29196562778951607,0
unknown,0.5938955545425415,0.18561719357967377,0.1841278076171875,0.35319466313085274,221.20710784313724,0.821888259748,0.02128678560256958,0.009743740860021888,0.16948537568966715,0
unknown,0.588115930557251,0.19400984048843384,0.2401885986328125,0.35410710882408997,268.75401348039225,0.7693267314909453,0.009927451610565186,0.001596780293530109,0.0974061243994504,0
unknown,0.5992181301116943,0.16165775060653687,0.122222900390625,0.36491885143570535,214.66421568627456,0.8817977638662713,0.018503665924072266,0.006168735931482927,0.06243155678765833,0
unknown,0.5975329279899597,0.16824355721473694,0.136749267578125,0.3731309975451908,230.92977941176483,0.8667650062287399,0.007631063461303711,0.006701056052440646,0.1115545062644735,0
